id,sku,name,description,generatedDescription,brand,price,originalPrice,currency,categoryId,colors,sizes,inStock,imageUrl,images,sourceUrl
"abc-125553","65069128","Kids Girls Cloudleap Youth Sneakers - Chalk & Elderberry","On Cloud — Kids Girls Cloudleap Youth Sneakers - Chalk & Elderberry. Available in Chalk Elderberry.","true","On Cloud","109","","USD","shoes-and-bags","Chalk Elderberry","275|285|29|32|33","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/69d4e825f11b9.webp?id=199291","https://abc.heyacdn.com/abc.com.lb/public/data/products/69d4e825f11b9.webp?id=199291|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69d4e82c71334.webp?id=199292|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69d4e8316c2f2.webp?id=199293","https://shopwithabc.com/lb/en/product/kids-girls-cloudleap-youth-sneakers-chalk-elderberry"
"abc-125546","65040195","Kids Boys Cloud Play Sneakers - Light Blue","On Cloud — Kids Boys Cloud Play Sneakers - Light Blue. Available in Marsh.","true","On Cloud","119","","USD","shoes-and-bags","Marsh","275","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/69d4e7aa008e0.webp?id=199288","https://abc.heyacdn.com/abc.com.lb/public/data/products/69d4e7aa008e0.webp?id=199288|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69d4e7b4187b2.webp?id=199289|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69d4e7c066537.webp?id=199290","https://shopwithabc.com/lb/en/product/kids-boys-cloud-play-sneakers-light-blue"
"abc-125427","65092293","Kids Girls Set of Swim Goggles & Watermelon Printed Beach Slippers - Large","Palm Beachies — Kids Girls Set of Swim Goggles & Watermelon Printed Beach Slippers - Large. Available in Assorted.","true","Palm Beachies","32","64","USD","shoes-and-bags","Assorted","3334","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/69d39d17dee84.webp?id=198871","https://abc.heyacdn.com/abc.com.lb/public/data/products/69d39d17dee84.webp?id=198871","https://shopwithabc.com/lb/en/product/kids-girls-set-of-swim-goggles-watermelon-printed-beach-slippers-large"
"abc-125418","65092274","Kids Boys Non-Slip Sharks Prints Beach Slippers","Palm Beachies — Kids Boys Non-Slip Sharks Prints Beach Slippers. Available in Assorted.","true","Palm Beachies","20.4","34","USD","shoes-and-bags","Assorted","2123","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/69d3942aa84b1.webp?id=198856","https://abc.heyacdn.com/abc.com.lb/public/data/products/69d3942aa84b1.webp?id=198856","https://shopwithabc.com/lb/en/product/kids-boys-non-slip-sharks-prints-beach-slippers"
"abc-125406","65092266","Kids Girls Non-Slip Pineapple Prints Beach Slippers","Palm Beachies — Kids Girls Non-Slip Pineapple Prints Beach Slippers. Available in Assorted.","true","Palm Beachies","20.4","34","USD","shoes-and-bags","Assorted","2123|2729|3032","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/69d3937764aba.webp?id=198853","https://abc.heyacdn.com/abc.com.lb/public/data/products/69d3937764aba.webp?id=198853","https://shopwithabc.com/lb/en/product/kids-girls-non-slip-pineapple-prints-beach-slippers"
"abc-125397","65092286","Baby Girl Set of Swim Goggles & Frog Printed Beach Slippers - Small","Palm Beachies — Baby Girl Set of Swim Goggles & Frog Printed Beach Slippers - Small. Available in Assorted.","true","Palm Beachies","25.6","64","USD","shoes-and-bags","Assorted","2426|2729","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/69d39c3a1b2da.webp","https://abc.heyacdn.com/abc.com.lb/public/data/products/69d39c3a1b2da.webp","https://shopwithabc.com/lb/en/product/baby-girl-set-of-swim-goggles-frog-printed-beach-slippers-small"
"abc-125395","65092288","Kids Boys Set of Swim Goggles & Frog Printed Beach Slippers - Large","Palm Beachies — Kids Boys Set of Swim Goggles & Frog Printed Beach Slippers - Large. Available in Assorted.","true","Palm Beachies","25.6","64","USD","shoes-and-bags","Assorted","3032|3334","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/69d39cbc4619c.webp","https://abc.heyacdn.com/abc.com.lb/public/data/products/69d39cbc4619c.webp","https://shopwithabc.com/lb/en/product/kids-boys-set-of-swim-goggles-frog-printed-beach-slippers-large"
"abc-125391","65092282","Kids Girls Non-Slip Flower Ruffle Beach Slippers","Palm Beachies — Kids Girls Non-Slip Flower Ruffle Beach Slippers. Available in Assorted.","true","Palm Beachies","17","34","USD","shoes-and-bags","Assorted","2123|2729|3032","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/69d39bfef2444.webp?id=198867","https://abc.heyacdn.com/abc.com.lb/public/data/products/69d39bfef2444.webp?id=198867","https://shopwithabc.com/lb/en/product/kids-girls-non-slip-flower-ruffle-beach-slippers"
"abc-125386","65092299","Baby Girl Set of Swim Goggles & Crab Printed Beach Slippers - Small","Palm Beachies — Baby Girl Set of Swim Goggles & Crab Printed Beach Slippers - Small. Available in Assorted.","true","Palm Beachies","25.6","64","USD","shoes-and-bags","Assorted","2729","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/69d39dad8f857.webp?id=198875","https://abc.heyacdn.com/abc.com.lb/public/data/products/69d39dad8f857.webp?id=198875","https://shopwithabc.com/lb/en/product/baby-girl-set-of-swim-goggles-crab-printed-beach-slippers-small"
"abc-125383","65092300","Kids Boys Set of Swim Goggles & Crab Printed Beach Slippers - Large","Palm Beachies — Kids Boys Set of Swim Goggles & Crab Printed Beach Slippers - Large. Available in Assorted.","true","Palm Beachies","32","64","USD","shoes-and-bags","Assorted","3032|3334","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/69d39dce2127a.webp","https://abc.heyacdn.com/abc.com.lb/public/data/products/69d39dce2127a.webp","https://shopwithabc.com/lb/en/product/kids-boys-set-of-swim-goggles-crab-printed-beach-slippers-large"
"abc-125380","65092252","Kids Boys Non-Slip Comic Prints Beach Slippers","Palm Beachies — Kids Boys Non-Slip Comic Prints Beach Slippers. Available in Assorted.","true","Palm Beachies","17","34","USD","shoes-and-bags","Assorted","2426|2729|3032","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/69d392f86d099.webp?id=198851","https://abc.heyacdn.com/abc.com.lb/public/data/products/69d392f86d099.webp?id=198851","https://shopwithabc.com/lb/en/product/kids-boys-non-slip-comic-prints-beach-slippers"
"abc-125288","65090221","Kids Girls Classic Pearl Shine Clog","CROCS — Kids Girls Classic Pearl Shine Clog. Available in Quartz.","true","CROCS","54","","USD","shoes-and-bags","Quartz","3637","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/69d4bd6363a8e.webp?id=199020","https://abc.heyacdn.com/abc.com.lb/public/data/products/69d4bd6363a8e.webp?id=199020|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69d4bd6b37606.webp?id=199021|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69d4bd6c050cd.webp?id=199022|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69d4bd6cbc3f6.webp?id=199023","https://shopwithabc.com/lb/en/product/kids-girls-classic-pearl-shine-clog"
"abc-125268","65060615","Baby Girl Crocband Cruiser Sandal Ballerina & Lavender","CROCS — Baby Girl Crocband Cruiser Sandal Ballerina & Lavender. Available in Bellerina Lavender.","true","CROCS","42","","USD","shoes-and-bags","Bellerina Lavender","2728|2021|2223|2526","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/69d4ab9824aa1.webp?id=198993","https://abc.heyacdn.com/abc.com.lb/public/data/products/69d4ab9824aa1.webp?id=198993|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69d4ab9e8a7bc.webp?id=198994|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69d4aba014bcf.webp?id=198995|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69d4aba177543.webp?id=198996","https://shopwithabc.com/lb/en/product/baby-girl-crocband-cruiser-sandal-ballerina-lavender"
"abc-125263","65060603","Baby Boy Crocband Cruiser Sandal Slate Grey & Acidity","CROCS — Baby Boy Crocband Cruiser Sandal Slate Grey & Acidity. Available in Grey Acidity.","true","CROCS","42","","USD","shoes-and-bags","Grey Acidity","2021","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/69d4aaf5190da.webp?id=198985","https://abc.heyacdn.com/abc.com.lb/public/data/products/69d4aaf5190da.webp?id=198985|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69d4aafd64c2c.webp?id=198986|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69d4aafecb626.webp?id=198987|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69d4ab001e42b.webp?id=198988","https://shopwithabc.com/lb/en/product/baby-boy-crocband-cruiser-sandal-slate-grey-acidity"
"abc-125252","65060498","Kids Girls Classic Clog Guava","CROCS — Kids Girls Classic Clog Guava. Available in Guava.","true","CROCS","48","","USD","shoes-and-bags","Guava","2829|2930|3334|3637|3738|3839","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/69d3af5e87da6.webp?id=198931","https://abc.heyacdn.com/abc.com.lb/public/data/products/69d3af5e87da6.webp?id=198931|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69d3af6397605.webp?id=198932|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69d3af6487aea.webp?id=198933|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69d3af6558660.webp?id=198934","https://shopwithabc.com/lb/en/product/kids-girls-classic-clog-guava"
"abc-125245","65060446","Baby Girl Classic Clog Guava","CROCS — Baby Girl Classic Clog Guava. Available in Guava.","true","CROCS","42","","USD","shoes-and-bags","Guava","2728|2425","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/69d3a9883152a.webp?id=198904","https://abc.heyacdn.com/abc.com.lb/public/data/products/69d3a9883152a.webp?id=198904|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69d3a98cb2c30.webp?id=198905|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69d3a98d66896.webp?id=198906|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69d3a98e0079f.webp?id=198907","https://shopwithabc.com/lb/en/product/baby-girl-classic-clog-guava"
"abc-125238","65060425","Baby Girl Classic Clog Blue Calcite","CROCS — Baby Girl Classic Clog Blue Calcite. Available in Blue Calcite.","true","CROCS","42","","USD","shoes-and-bags","Blue Calcite","2728","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/69d39f7e5157f.webp?id=198890","https://abc.heyacdn.com/abc.com.lb/public/data/products/69d39f7e5157f.webp?id=198890|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69d39f85703ad.webp?id=198891|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69d39f872af32.webp?id=198892","https://shopwithabc.com/lb/en/product/baby-girl-classic-clog-blue-calcite"
"abc-125232","65060419","Baby Boy Classic Clog Blue Bolt","CROCS — Baby Boy Classic Clog Blue Bolt. Available in Blue Bolt.","true","CROCS","42","","USD","shoes-and-bags","Blue Bolt","19-20","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/69d39f0c44b25.webp?id=198886","https://abc.heyacdn.com/abc.com.lb/public/data/products/69d39f0c44b25.webp?id=198886|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69d39f131b1aa.webp?id=198887|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69d39f14c6fb4.webp?id=198888|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69d39f16b2b76.webp?id=198889","https://shopwithabc.com/lb/en/product/baby-boy-classic-clog-blue-bolt"
"abc-125222","65060453","Kids Girls Classic Clog Frappe","CROCS — Kids Girls Classic Clog Frappe. Available in Frappe.","true","CROCS","48","","USD","shoes-and-bags","Frappe","2829|2930|3031|3334|3435|3637|3738","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/69fed494889a7.webp?id=207128","https://abc.heyacdn.com/abc.com.lb/public/data/products/69fed494889a7.webp?id=207128|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69d3ab2e77d0c.webp?id=198909|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69d3ab2f4f0b1.webp?id=198910","https://shopwithabc.com/lb/en/product/kids-girls-classic-clog-frappe"
"abc-125215","65060404","Baby Girl Classic Clog Frappe","CROCS — Baby Girl Classic Clog Frappe. Available in Frappe.","true","CROCS","42","","USD","shoes-and-bags","Frappe","2728|2526","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/69fed3d16de7b.webp?id=207112","https://abc.heyacdn.com/abc.com.lb/public/data/products/69fed3d16de7b.webp?id=207112|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69d39e46e93ae.webp?id=198878|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69d39e48714a0.webp?id=198879|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69d39e4aaa553.webp?id=198880","https://shopwithabc.com/lb/en/product/baby-girl-classic-clog-frappe"
"abc-125194","65060640","Baby Girl Classic Mary Jane Clog Chalk","CROCS — Baby Girl Classic Mary Jane Clog Chalk. Available in Chalk.","true","CROCS","43.2","54","USD","shoes-and-bags","Chalk","2021","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/69d4bb71d7c44.webp?id=199003","https://abc.heyacdn.com/abc.com.lb/public/data/products/69d4bb71d7c44.webp?id=199003|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69d4bb7a4738c.webp?id=199004|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69d4bb7bc4ee9.webp?id=199005|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69d4bb7d1f0db.webp?id=199006","https://shopwithabc.com/lb/en/product/baby-girl-classic-mary-jane-clog-chalk"
"abc-125178","65060610","Baby Boy Crocband Cruiser Sandal Navy & Varsity Red","CROCS — Baby Boy Crocband Cruiser Sandal Navy & Varsity Red. Available in Navyred.","true","CROCS","42","","USD","shoes-and-bags","Navyred","2021|2223|2526","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/69d4ab46591bb.webp?id=198989","https://abc.heyacdn.com/abc.com.lb/public/data/products/69d4ab46591bb.webp?id=198989|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69d4ab4d88083.webp?id=198990|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69d4ab4f5d15e.webp?id=198991|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69d4ab50a9d62.webp?id=198992","https://shopwithabc.com/lb/en/product/baby-boy-crocband-cruiser-sandal-navy-varsity-red"
"abc-125161","65060522","Baby Boy Crocband Clog Navy & Red","CROCS — Baby Boy Crocband Clog Navy & Red. Available in Navyred.","true","CROCS","48","","USD","shoes-and-bags","Navyred","19-20|2526","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/69d3b09e584eb.webp?id=198946","https://abc.heyacdn.com/abc.com.lb/public/data/products/69d3b09e584eb.webp?id=198946|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69d3b0a42b5bc.webp?id=198947|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69d3b0a5883f7.webp?id=198948","https://shopwithabc.com/lb/en/product/baby-boy-crocband-clog-navy-red"
"abc-125109","65060490","Kids Girls Classic Clog Lavender","CROCS — Kids Girls Classic Clog Lavender. Available in Lavender.","true","CROCS","48","","USD","shoes-and-bags","Lavender","2930|3031|3334|3839","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/69d3ae612ad82.webp?id=198924","https://abc.heyacdn.com/abc.com.lb/public/data/products/69d3ae612ad82.webp?id=198924|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69d3ae67533cb.webp?id=198925|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69d3ae6828001.webp?id=198926|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69d3ae68d3043.webp?id=198927","https://shopwithabc.com/lb/en/product/kids-girls-classic-clog-lavender"
"abc-125076","65060480","Kids Girls Classic Clog Purple","CROCS — Kids Girls Classic Clog Purple. Available in Purple.","true","CROCS","48","","USD","shoes-and-bags","Purple","2829|2930|3031|3233|3435|3637|3738|3839","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/69fed509d2a90.webp?id=207137","https://abc.heyacdn.com/abc.com.lb/public/data/products/69fed509d2a90.webp?id=207137|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69d3ae1320170.webp?id=198921|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69d3ae13e1ba8.webp?id=198922|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69d3ae14ae79b.webp?id=198923","https://shopwithabc.com/lb/en/product/kids-girls-classic-clog-purple"
"abc-125069","65060432","Baby Girl Classic Clog Purple","CROCS — Baby Girl Classic Clog Purple. Available in Purple.","true","CROCS","42","","USD","shoes-and-bags","Purple","2728|2021","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/69fed4270546a.webp?id=207119","https://abc.heyacdn.com/abc.com.lb/public/data/products/69fed4270546a.webp?id=207119|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69d3a76591f3a.webp?id=198894|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69d3a766db09a.webp?id=198895","https://shopwithabc.com/lb/en/product/baby-girl-classic-clog-purple"
"abc-125055","65060596","Baby Boy PawPatrol Off Court Clog","CROCS — Baby Boy PawPatrol Off Court Clog. Available in Blue.","true","CROCS","46.2","66","USD","shoes-and-bags","Blue","2021","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/69d4aa7f3c499.webp?id=198981","https://abc.heyacdn.com/abc.com.lb/public/data/products/69d4aa7f3c499.webp?id=198981|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69d4aa952ed8d.webp?id=198982|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69d4aa96a343f.webp?id=198983|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69d4aa981444a.webp?id=198984","https://shopwithabc.com/lb/en/product/baby-boy-pawpatrol-off-court-clog"
"abc-125015","65060417","Baby Boy Classic Clog Navy","CROCS — Baby Boy Classic Clog Navy. Available in Navy.","true","CROCS","42","","USD","shoes-and-bags","Navy","2526","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/69d39e8f8a2ce.webp?id=198882","https://abc.heyacdn.com/abc.com.lb/public/data/products/69d39e8f8a2ce.webp?id=198882|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69d39e94c020b.webp?id=198883|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69d39e962139b.webp?id=198884|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69d39e978bafd.webp?id=198885","https://shopwithabc.com/lb/en/product/baby-boy-classic-clog-navy"
"abc-124994","65060549","Kids Boys Crocband Clog Black","CROCS — Kids Boys Crocband Clog Black. Available in Black.","true","CROCS","54","","USD","shoes-and-bags","Black","2829|3031|3334|3839","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/69d3b1ec8a48c.webp?id=198961","https://abc.heyacdn.com/abc.com.lb/public/data/products/69d3b1ec8a48c.webp?id=198961|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69d3b1f1c8017.webp?id=198962|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69d3b1f2b2402.webp?id=198963|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69d3b1f37d927.webp?id=198964","https://shopwithabc.com/lb/en/product/kids-boys-crocband-clog-black"
"abc-124988","65060508","Baby Boy Crocband Clog Black","CROCS — Baby Boy Crocband Clog Black. Available in Black.","true","CROCS","48","","USD","shoes-and-bags","Black","19-20","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/69d3b00846d1e.webp","https://abc.heyacdn.com/abc.com.lb/public/data/products/69d3b00846d1e.webp|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69d3b00d688af.webp|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69d3b00e3c204.webp","https://shopwithabc.com/lb/en/product/baby-boy-crocband-clog-black"
"abc-124978","65090172","Baby Girl Classic Clog Pink","CROCS — Baby Girl Classic Clog Pink. Available in Taffy Pink.","true","CROCS","42","","USD","shoes-and-bags","Taffy Pink","2425|2526","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/69d3a7e54e480.webp?id=198900","https://abc.heyacdn.com/abc.com.lb/public/data/products/69d3a7e54e480.webp?id=198900|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69d3a7ea5f71d.webp?id=198901|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69d3a7eb2e995.webp?id=198902","https://shopwithabc.com/lb/en/product/baby-girl-classic-clog-pink"
"abc-124972","65090207","Kids Girls Classic Glow Paint Splatter Clog White&  Multi","CROCS — Kids Girls Classic Glow Paint Splatter Clog White&  Multi. Available in Summit White Multi.","true","CROCS","54","","USD","shoes-and-bags","Summit White Multi","3839","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/69d4bbf104003.webp?id=199007","https://abc.heyacdn.com/abc.com.lb/public/data/products/69d4bbf104003.webp?id=199007|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69d4bbf749ea8.webp?id=199008|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69d4bbf84be7f.webp?id=199009|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69d4bbf926777.webp?id=199010","https://shopwithabc.com/lb/en/product/kids-girls-classic-glow-paint-splatter-clog-white-multi"
"abc-124948","65090181","Kids Girls Classic Clog Pink Crush","CROCS — Kids Girls Classic Clog Pink Crush. Available in Pink Crush.","true","CROCS","48","","USD","shoes-and-bags","Pink Crush","2829|2930|3334|3435|3637|3839","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/69d3af009b674.webp?id=198928","https://abc.heyacdn.com/abc.com.lb/public/data/products/69d3af009b674.webp?id=198928|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69d3af058ddcb.webp?id=198929|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69d3af0691978.webp?id=198930","https://shopwithabc.com/lb/en/product/kids-girls-classic-clog-pink-crush"
"abc-124942","65090175","Baby Girl Classic Clog Pink Crush","CROCS — Baby Girl Classic Clog Pink Crush. Available in Pink Crush.","true","CROCS","42","","USD","shoes-and-bags","Pink Crush","19-20|2425","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/69d3a8f748b7d.webp?id=198903","https://abc.heyacdn.com/abc.com.lb/public/data/products/69d3a8f748b7d.webp?id=198903","https://shopwithabc.com/lb/en/product/baby-girl-classic-clog-pink-crush"
"abc-124932","65090190","Kids Girls Classic Clog Electric Sunstone","CROCS — Kids Girls Classic Clog Electric Sunstone. Available in Electric Sunstone.","true","CROCS","48","","USD","shoes-and-bags","Electric Sunstone","2829|2930|3031|3233|3334|3637|3738|3839","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/69d3afaa10ff7.webp?id=198935","https://abc.heyacdn.com/abc.com.lb/public/data/products/69d3afaa10ff7.webp?id=198935|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69d3afb320eb7.webp?id=198936|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69d3afb3e2d3e.webp?id=198937|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69d3afb4c4cbe.webp?id=198938","https://shopwithabc.com/lb/en/product/kids-girls-classic-clog-electric-sunstone"
"abc-123059","65095541","Pointed Toe Low Heel Slingback Pump","A Mary Jane pump in smooth black leather, enhanced by a delicate strap and a small spool heel. A timeless silhouette, offering absolute comfort.","false","MI/MAI","227.4","379","USD","shoes-and-bags","Black","38|41","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/69cbc16c3e82c.opt.webp?id=196829","https://abc.heyacdn.com/abc.com.lb/public/data/products/69cbc16c3e82c.opt.webp?id=196829|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69cbc17b5b8cf.opt.webp?id=196830|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69cbc17e4fa89.opt.webp?id=196831","https://shopwithabc.com/lb/en/product/pointed-toe-low-heel-slingback-pump"
"abc-123052","65095516","Patent Multi Strap High Heel Sandals with Buckle","A sexy little mule with an ultra-stable heel, to pair with all your summer outfits.","false","MI/MAI","179.5","359","USD","shoes-and-bags","Black Leather","37|38|39","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/69cbc0eac23f8.opt.webp?id=196822","https://abc.heyacdn.com/abc.com.lb/public/data/products/69cbc0eac23f8.opt.webp?id=196822|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69cbc0f47c0fb.opt.webp?id=196823|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69cbc0f703471.opt.webp?id=196824","https://shopwithabc.com/lb/en/product/patent-multi-strap-high-heel-sandals-with-buckle"
"abc-123036","65095488","High Heeled Square Toe Two Straps Leather Mule","Two straps with a cleverly crafted asymmetry, for a look that is both chic and sophisticated.

We love the deceptive simplicity of the Tara sandals, enhanced by a beautifully sculpted heel.","false","MI/MAI","200.4","334","USD","shoes-and-bags","Nude|Black Leather","39|37|41","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/69cbbfad3b0ea.webp?id=196794","https://abc.heyacdn.com/abc.com.lb/public/data/products/69cbbfad3b0ea.webp?id=196794|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69cbbfb83f713.opt.webp?id=196797|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69cbbfb98a782.opt.webp?id=196798","https://shopwithabc.com/lb/en/product/high-heeled-square-toe-two-straps-leather-mule"
"abc-123012","65095560","Square-Toe Leather Kitten Heel Mules","-","false","MI/MAI","177","354","USD","shoes-and-bags","Burgundy","39|40","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/69cbbd8c6e8bf.opt.webp?id=196758","https://abc.heyacdn.com/abc.com.lb/public/data/products/69cbbd8c6e8bf.opt.webp?id=196758|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69cbbdc4e4578.opt.webp?id=196759|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69cbbdc771ac8.opt.webp?id=196760","https://shopwithabc.com/lb/en/product/square-toe-leather-kitten-heel-mules"
"abc-122993","65095577","Pointed-toe Leather DOrsay Stiletto Pump","A pump with clean lines to create a delicate silhouette. Its 8cm mid-heel provides stability and comfort.","false","MI/MAI","200.4","334","USD","shoes-and-bags","Black Leather","38","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/69cbbaa2e9c0f.opt.webp?id=196732","https://abc.heyacdn.com/abc.com.lb/public/data/products/69cbbaa2e9c0f.opt.webp?id=196732|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69cbbaab6cf66.opt.webp?id=196734|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69cbbaaca9760.webp?id=196735","https://shopwithabc.com/lb/en/product/pointed-toe-leather-dorsay-stiletto-pump"
"abc-122980","65095504","Mirror-Finish Metallic Slides with Architectural Heel","-","false","MI/MAI","159.5","319","USD","shoes-and-bags","Gold Leather","37","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/69cbb9c53ec55.webp?id=196712","https://abc.heyacdn.com/abc.com.lb/public/data/products/69cbb9c53ec55.webp?id=196712","https://shopwithabc.com/lb/en/product/mirror-finish-metallic-slides-with-architectural-heel"
